weight_mode,shift_strength,seed,global_ess,q10_local_ess,median_local_ess,worst_group_noise,false_alarm_005,false_alarm_010
oracle,0.8,28,84.40797347360997,1.0,3.9955952548355054,0.08594178585146053,True,False
oracle,0.8,29,79.44587169884349,1.0,6.096488372240879,0.0732839737893987,True,False
oracle,0.8,30,84.5726263043604,1.2511314705622614,8.176609670142549,0.03534139106300453,False,False
oracle,0.8,31,117.35180548656984,1.6660164967767874,6.21415165308624,0.0799217609312979,True,False
oracle,0.8,32,105.34631528585045,1.7609057751402304,7.039812659956642,0.06428851464236843,True,False
oracle,0.8,33,109.20050989297967,1.9629224284243791,6.827183437134344,0.04860347567455344,False,False
oracle,0.8,34,71.30749454217649,3.3626845756946135,10.541559898746687,0.030426820822521357,False,False
oracle,0.8,35,118.81962656229702,1.0,4.629836025993877,0.08504650735769435,True,False
oracle,0.8,36,94.7047798431712,1.0,3.7500377686666067,0.09270075443979205,True,False
oracle,0.8,37,114.5472177934734,1.0,6.09956659143599,0.06628217007284914,True,False
oracle,0.8,38,82.8296698438118,1.2065890549255542,5.06306128783814,0.07942127561595314,True,False
oracle,0.8,39,60.25868046504704,1.6024766117932756,5.586387739808227,0.06310217902195124,True,False
oracle,0.8,40,109.30220164467433,1.0319581390226489,7.069937744139388,0.04870623118800802,False,False
oracle,0.8,41,83.64833571253465,1.1703963284678143,5.00388980900339,0.07423210426650564,True,False
oracle,0.8,42,63.61523467850893,1.0,4.426335958854356,0.13631998928367609,True,True
oracle,0.8,43,100.18004588076991,1.0,4.468515613467753,0.10524534815211072,True,True
oracle,0.8,44,103.10841988513562,1.5962066840226479,6.812779951554928,0.04279174267778806,False,False
oracle,0.8,45,70.25101285452445,1.0,4.752812439376662,0.061350659185514134,True,False
oracle,0.8,46,105.83707226242443,1.0,4.68779709483795,0.09308482820025232,True,False
oracle,0.8,47,111.97242308456012,1.6088416490389168,8.062429441368085,0.04648422986460685,False,False
oracle,0.8,48,68.35179166797315,1.517354855741111,4.958758403571894,0.08594633799227808,True,False
oracle,0.8,49,102.67980259051788,1.439249168005737,5.228272826688045,0.11292732549889806,True,True
oracle,0.8,50,99.36850386634988,4.070222779513715,11.724023413859873,0.058005205898243234,True,False
oracle,0.8,51,65.64962910419779,1.210592333207619,5.96723006448766,0.13745862112043164,True,True
oracle,0.8,52,82.6292037742011,1.5319430544926245,7.497115665307636,0.07622214820044373,True,False
oracle,0.8,53,54.69676482830031,1.0084816995995798,3.484292270782116,0.13403594416169676,True,True
oracle,0.8,54,70.09798483073715,1.0,4.841967474629514,0.11848787048736469,True,True
oracle,0.8,55,45.92333972184426,1.0,4.967906237272064,0.08402742141454778,True,False
oracle,0.8,56,53.331774595432236,1.9314919413813871,6.550311248428192,0.04373351586989465,False,False
oracle,0.8,57,89.43492870615086,1.1040991297543283,4.639958801155901,0.07680494919741172,True,False
oracle,0.8,58,82.9372985427313,1.8088764179795638,5.332501849658726,0.10054270534448645,True,True
oracle,0.8,59,84.04636455859318,1.0,5.846954316619837,0.06712999091722165,True,False
oracle,0.8,60,99.21569472517676,1.2516190184256712,5.753521176691796,0.09902361985673383,True,False
oracle,0.8,61,107.33515657094088,3.008875031322055,8.792845252141094,0.03781978581896483,False,False
